Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
Female,Yes,0,Graduate,No,7241,4105,113,360,1.0,Semiurban,1
Female,No,0,Graduate,No,6055,3233,156,240,1.0,Semiurban,1
Female,Yes,0,Graduate,No,2178,0,234,360,1.0,Semiurban,1
Male,No,2,Not Graduate,No,4822,1964,154,360,1.0,Semiurban,1
Male,Yes,1,Not Graduate,No,4162,1500,270,360,0.0,Semiurban,0
Male,Yes,1,Graduate,No,638,2491,86,360,1.0,Urban,1
Female,No,0,Not Graduate,No,3274,606,138,360,1.0,Rural,1
Male,No,0,Graduate,No,4541,492,117,360,1.0,Semiurban,1
Female,Yes,1,Graduate,No,4712,688,74,360,1.0,Semiurban,1
Female,No,0,Graduate,No,1294,813,130,360,1.0,Semiurban,1
Male,Yes,0,Graduate,No,7879,2478,165,360,1.0,Semiurban,1
Female,Yes,1,Graduate,No,4744,82,171,180,1.0,Semiurban,1
Male,Yes,0,Graduate,No,5093,752,270,240,1.0,Rural,1
Male,Yes,0,Graduate,No,6001,0,167,360,0.0,Urban,0
Female,Yes,0,Graduate,No,3029,2708,209,360,1.0,Urban,1
Male,Yes,0,Graduate,No,6140,3025,143,120,1.0,Rural,1
Female,Yes,3+,Graduate,No,4082,1107,240,240,1.0,Rural,1
Female,No,0,Not Graduate,No,2758,1142,283,360,1.0,Rural,1
Male,Yes,0,Graduate,No,6433,2043,171,240,1.0,Rural,1
Male,No,0,Graduate,No,8729,3269,80,120,1.0,Semiurban,1
Male,Yes,1,Graduate,No,6812,1990,107,360,1.0,Urban,1
Male,No,0,Graduate,No,7307,662,156,360,1.0,Semiurban,1
Female,Yes,0,Not Graduate,No,3698,0,167,120,0.0,Semiurban,0
Male,Yes,0,Graduate,Yes,1005,161,181,360,1.0,Rural,1
Male,Yes,0,Graduate,Yes,8725,1587,167,240,1.0,Rural,1
Male,Yes,0,Graduate,No,10136,713,140,240,1.0,Semiurban,1
Male,Yes,2,Graduate,No,8857,1733,101,240,0.0,Semiurban,0
Female,No,2,Not Graduate,No,4160,836,164,360,0.0,Urban,0
Male,No,0,Graduate,No,2113,230,251,360,1.0,Urban,1
Female,No,0,Graduate,No,2335,87,201,360,1.0,Urban,1
Male,No,2,Graduate,Yes,790,3374,172,120,1.0,Urban,1
Female,Yes,0,Graduate,No,4731,2566,201,180,1.0,Urban,1
Male,Yes,2,Graduate,No,9014,3576,117,360,1.0,Urban,1
Male,Yes,0,Graduate,Yes,4645,2147,109,360,1.0,Rural,1
Female,Yes,2,Graduate,No,5755,984,95,180,1.0,Semiurban,1
Male,Yes,1,Graduate,No,8438,3088,132,60,1.0,Semiurban,1
Female,Yes,2,Not Graduate,No,3989,1460,114,360,0.0,Semiurban,0
Male,Yes,1,Graduate,No,10088,1765,212,360,1.0,Semiurban,1
Male,Yes,0,Graduate,Yes,9980,1448,111,240,1.0,Semiurban,1
Male,No,2,Graduate,No,4672,0,91,120,1.0,Rural,1
Female,No,0,Graduate,No,3556,3425,256,60,1.0,Urban,1
Male,Yes,0,Graduate,No,6743,2089,112,360,1.0,Semiurban,1
Male,No,1,Graduate,Yes,4131,1895,149,360,1.0,Semiurban,1
Male,No,1,Graduate,No,2108,1425,167,360,0.0,Rural,0
Male,Yes,2,Graduate,No,8203,1696,71,180,1.0,Urban,1
Male,Yes,0,Not Graduate,No,8041,783,214,180,1.0,Semiurban,1
Female,Yes,1,Graduate,Yes,5388,2239,178,60,1.0,Urban,1
Female,No,1,Graduate,No,1842,0,233,360,1.0,Urban,1
Female,No,0,Graduate,No,1926,1723,99,240,0.0,Semiurban,0
Female,Yes,0,Not Graduate,No,5268,2173,145,360,1.0,Rural,1
Male,Yes,0,Not Graduate,No,3750,1261,142,360,1.0,Semiurban,1
Female,Yes,0,Graduate,No,4147,1945,155,360,1.0,Semiurban,1
Male,Yes,3+,Graduate,No,7554,310,52,240,1.0,Rural,1
Male,Yes,1,Graduate,No,6832,341,146,60,0.0,Rural,0
Male,No,1,Graduate,No,8445,1784,54,360,1.0,Urban,1
Male,No,3+,Not Graduate,No,2523,2314,161,360,1.0,Urban,1
Female,No,0,Graduate,Yes,4142,0,20,240,1.0,Semiurban,1
Male,No,2,Graduate,No,6897,2126,28,360,1.0,Rural,1
Male,No,0,Graduate,No,6120,848,189,60,1.0,Urban,1
Male,Yes,2,Graduate,No,8830,1268,107,360,1.0,Urban,1
Female,No,0,Graduate,No,6051,0,80,360,1.0,Rural,1
Male,Yes,2,Graduate,No,9620,478,216,360,1.0,Rural,1
Male,No,0,Graduate,No,6350,2659,159,360,1.0,Semiurban,1
Male,Yes,0,Graduate,Yes,7655,1539,192,360,1.0,Rural,1
Female,No,1,Graduate,No,4191,1040,130,360,1.0,Urban,1
Male,Yes,0,Graduate,Yes,5035,1360,300,360,1.0,Rural,1
Male,Yes,1,Graduate,No,7277,2087,103,360,1.0,Semiurban,1
Male,Yes,0,Graduate,No,9032,2028,244,60,0.0,Urban,0
Male,Yes,1,Graduate,No,6823,1409,136,360,1.0,Semiurban,1
Male,No,0,Not Graduate,No,4792,2811,40,360,0.0,Rural,0
Male,No,0,Not Graduate,No,8443,2664,168,180,1.0,Semiurban,1
Female,Yes,0,Not Graduate,Yes,500,1996,158,360,1.0,Urban,1
Male,Yes,0,Graduate,No,1444,1565,76,360,1.0,Semiurban,1
Male,Yes,0,Graduate,No,6704,2288,84,120,0.0,Rural,0
Female,Yes,0,Graduate,No,5035,1877,138,240,1.0,Semiurban,1
Male,Yes,0,Not Graduate,No,6513,2772,160,180,1.0,Urban,1
Male,No,0,Not Graduate,No,5161,2579,20,360,0.0,Semiurban,0
Male,Yes,0,Not Graduate,No,6427,278,203,180,0.0,Semiurban,0
Male,Yes,2,Graduate,No,2963,196,110,360,1.0,Urban,1
Female,Yes,0,Not Graduate,No,6426,658,60,360,0.0,Urban,0
Male,Yes,0,Graduate,No,7486,2671,196,180,1.0,Semiurban,1
Female,Yes,1,Graduate,No,8051,0,138,360,1.0,Urban,1
Male,No,0,Graduate,No,10033,1973,212,180,1.0,Semiurban,1
Male,Yes,1,Graduate,No,5610,1935,166,360,1.0,Urban,1
Male,Yes,0,Graduate,No,5684,2895,139,360,1.0,Urban,1
Male,Yes,0,Graduate,No,1192,1716,130,180,1.0,Semiurban,1
Male,Yes,0,Graduate,No,3671,0,168,360,1.0,Urban,1
Female,Yes,1,Graduate,Yes,4517,348,115,180,1.0,Semiurban,1
Male,No,1,Not Graduate,Yes,7625,81,88,60,0.0,Semiurban,0
Female,No,0,Graduate,No,3472,854,176,180,1.0,Rural,1
Male,Yes,0,Graduate,No,6990,1280,131,360,0.0,Semiurban,0
Female,Yes,3+,Not Graduate,No,4995,101,142,360,0.0,Semiurban,0
Female,Yes,0,Not Graduate,No,4557,3264,205,180,0.0,Urban,0
Female,Yes,0,Graduate,No,5622,0,133,240,1.0,Semiurban,1
Female,No,2,Graduate,No,4022,3115,140,360,1.0,Urban,1
Female,No,1,Graduate,No,3927,2922,104,60,1.0,Rural,1
Male,Yes,0,Graduate,No,738,2577,165,360,1.0,Rural,1
Male,Yes,1,Graduate,No,4380,667,160,60,1.0,Semiurban,1
Male,Yes,2,Not Graduate,No,3800,1910,194,360,1.0,Urban,1
Female,No,0,Graduate,No,3710,0,105,360,1.0,Urban,1
Male,No,0,Not Graduate,No,6042,2593,112,360,0.0,Rural,0
Female,Yes,0,Not Graduate,Yes,6646,1411,187,360,0.0,Urban,0
Male,Yes,3+,Not Graduate,No,5580,1008,155,240,1.0,Semiurban,1
Male,No,1,Graduate,No,7488,31,85,360,1.0,Semiurban,1
Male,Yes,0,Not Graduate,No,6438,0,218,60,1.0,Urban,1
Male,Yes,2,Graduate,No,4262,253,38,360,0.0,Urban,0
Male,Yes,0,Graduate,No,3842,2835,187,360,1.0,Rural,1
Male,No,0,Graduate,No,5782,1016,64,360,1.0,Rural,1
Male,Yes,0,Graduate,No,6434,1296,253,360,1.0,Urban,1
Male,Yes,0,Graduate,No,8494,2286,47,360,1.0,Urban,1
Male,No,2,Graduate,No,7977,3666,209,360,0.0,Urban,0
Male,Yes,0,Graduate,No,3646,3090,135,120,1.0,Urban,1
Female,Yes,2,Graduate,No,4744,333,118,360,1.0,Rural,1
Male,Yes,0,Graduate,No,6677,0,151,360,0.0,Semiurban,0
Male,Yes,0,Graduate,No,7669,4331,177,240,0.0,Rural,0
Male,No,3+,Not Graduate,No,7347,4222,85,360,0.0,Semiurban,0
Male,Yes,0,Graduate,Yes,4840,1726,91,360,1.0,Urban,1
Male,Yes,0,Graduate,No,1864,0,178,360,1.0,Rural,1
Male,Yes,0,Graduate,No,2502,2655,37,360,1.0,Rural,1
Male,No,2,Graduate,No,5681,1370,104,360,1.0,Semiurban,1
Male,No,0,Graduate,No,5855,1364,322,360,1.0,Semiurban,1
Male,Yes,0,Graduate,No,2253,2573,81,180,1.0,Semiurban,1
Female,Yes,0,Not Graduate,No,5111,1901,208,180,1.0,Semiurban,1
Female,No,0,Graduate,No,6578,77,104,360,0.0,Urban,0
Male,Yes,1,Graduate,No,2121,1110,170,60,1.0,Semiurban,1
Male,No,0,Graduate,No,7762,2293,179,360,0.0,Semiurban,0
Male,No,0,Not Graduate,No,4056,2112,207,360,1.0,Semiurban,1
Male,No,0,Graduate,No,8144,1814,127,360,1.0,Semiurban,1
Female,Yes,0,Graduate,No,3666,2620,259,360,1.0,Semiurban,1
Male,Yes,2,Graduate,Yes,2433,1065,104,360,1.0,Rural,1
Male,No,0,Graduate,Yes,3854,1714,154,360,1.0,Semiurban,1
Male,Yes,3+,Graduate,No,4762,0,154,240,0.0,Semiurban,0
Female,Yes,0,Graduate,No,4028,960,72,120,1.0,Semiurban,1
Male,No,0,Graduate,No,4459,2416,122,360,0.0,Rural,0
Male,No,2,Graduate,Yes,5834,1031,149,120,1.0,Urban,1
Male,Yes,0,Graduate,No,4572,940,114,180,0.0,Semiurban,0
Male,Yes,1,Graduate,No,4834,250,286,360,1.0,Semiurban,1
Male,Yes,3+,Graduate,No,726,2704,89,360,1.0,Semiurban,1
Male,No,0,Graduate,No,5979,2158,210,360,1.0,Urban,1
Male,No,0,Not Graduate,No,4776,2490,191,360,1.0,Semiurban,1
Male,Yes,1,Not Graduate,No,9025,0,139,360,0.0,Urban,0
Male,Yes,0,Graduate,No,2651,1307,88,360,1.0,Semiurban,1
Male,No,0,Graduate,No,500,1163,93,360,1.0,Urban,1
Male,Yes,0,Graduate,No,6545,1163,108,360,1.0,Semiurban,1
Male,Yes,0,Graduate,No,5866,760,32,360,1.0,Urban,1
Female,No,1,Graduate,No,2478,1084,79,360,1.0,Urban,1
Male,Yes,0,Not Graduate,No,1175,2519,51,360,1.0,Rural,1
Male,No,0,Graduate,No,8843,0,220,360,1.0,Urban,1
Male,Yes,1,Graduate,No,8535,3632,177,360,1.0,Semiurban,1
Male,Yes,0,Graduate,No,500,2080,187,180,1.0,Semiurban,1
Female,No,0,Graduate,Yes,3854,1449,175,360,1.0,Semiurban,1
Male,Yes,1,Graduate,No,9160,2588,150,360,0.0,Urban,0
Female,No,0,Graduate,No,3809,0,227,360,0.0,Semiurban,0
Male,Yes,1,Graduate,No,3773,702,103,240,1.0,Urban,1
Male,Yes,2,Not Graduate,No,4293,1354,146,240,1.0,Semiurban,1
Female,Yes,0,Graduate,No,2197,3138,184,360,1.0,Semiurban,1
Female,Yes,0,Not Graduate,No,738,1444,60,360,1.0,Urban,1
Female,Yes,0,Not Graduate,No,7631,2040,325,360,1.0,Rural,1
Female,Yes,0,Graduate,No,500,792,141,360,0.0,Urban,0
Male,Yes,2,Graduate,No,5618,2084,148,60,1.0,Semiurban,1
Female,Yes,2,Graduate,No,7216,3512,215,360,1.0,Rural,1
Male,No,0,Not Graduate,No,1371,2694,194,360,1.0,Semiurban,1
Female,No,1,Graduate,No,2689,1402,142,360,1.0,Rural,1
Male,No,2,Graduate,No,8032,2310,147,360,1.0,Semiurban,1
Female,Yes,3+,Graduate,No,6332,2193,49,240,1.0,Semiurban,1
Male,Yes,0,Graduate,No,3456,2107,106,360,1.0,Rural,1
Male,No,0,Not Graduate,Yes,8005,2834,171,60,1.0,Semiurban,1
Male,Yes,0,Graduate,No,8016,2825,166,360,0.0,Semiurban,0
Female,Yes,3+,Graduate,No,5672,1347,213,360,1.0,Semiurban,1
Male,No,0,Graduate,No,2749,2270,132,360,1.0,Urban,1
Male,No,0,Not Graduate,No,3966,1040,56,360,1.0,Urban,1
Male,Yes,0,Graduate,No,5715,392,203,360,0.0,Urban,0
Male,Yes,0,Graduate,No,4528,1176,226,360,0.0,Rural,0
Female,No,0,Graduate,No,7347,1408,193,120,1.0,Urban,1
Male,Yes,3+,Graduate,No,1175,0,130,360,1.0,Rural,1
Female,No,0,Graduate,No,1264,2532,202,360,1.0,Semiurban,1
Male,No,0,Graduate,No,5452,0,345,360,1.0,Rural,0
Male,No,0,Graduate,No,3771,4757,146,360,1.0,Semiurban,1
Female,Yes,0,Graduate,No,3432,3302,61,180,1.0,Urban,1
Male,Yes,0,Graduate,No,579,1186,104,360,1.0,Semiurban,1
Male,No,0,Graduate,No,5048,1511,177,120,1.0,Semiurban,1
Male,No,0,Graduate,No,4868,1863,43,360,1.0,Rural,1
Female,No,0,Not Graduate,No,6633,793,150,240,1.0,Semiurban,1
Male,Yes,0,Not Graduate,No,5172,1731,162,120,1.0,Urban,1
Female,Yes,0,Graduate,No,4668,1327,232,180,1.0,Semiurban,1
Female,No,3+,Graduate,No,7942,1386,218,360,1.0,Urban,1
Male,No,2,Graduate,No,1718,1717,191,360,1.0,Rural,1
Male,No,0,Graduate,No,6340,0,20,360,1.0,Urban,1
Male,No,0,Graduate,No,822,1547,195,360,1.0,Rural,1
Male,Yes,2,Graduate,No,2904,1696,182,360,1.0,Urban,1
Male,No,0,Graduate,No,1968,1654,155,180,1.0,Rural,1
Male,No,2,Not Graduate,No,6954,1241,36,360,1.0,Urban,1
Male,Yes,2,Graduate,No,4836,2865,93,60,1.0,Semiurban,1
Female,No,0,Graduate,No,4966,1075,69,360,0.0,Rural,0
Female,Yes,0,Graduate,No,2233,1772,20,120,1.0,Urban,1
Female,Yes,3+,Graduate,Yes,4250,3056,139,360,1.0,Urban,1
Male,No,0,Graduate,No,3091,1404,92,360,1.0,Semiurban,1
Male,Yes,0,Graduate,No,5958,1757,297,60,0.0,Urban,0
Male,Yes,0,Graduate,No,2522,1384,129,360,0.0,Rural,0
Female,Yes,0,Graduate,No,8324,2984,217,180,1.0,Rural,1
Male,Yes,1,Not Graduate,No,811,1190,45,360,1.0,Urban,1
Female,Yes,1,Graduate,Yes,2983,3040,108,360,1.0,Urban,1
Male,Yes,3+,Graduate,No,9193,1375,145,180,0.0,Rural,0
Male,No,0,Graduate,No,3912,468,85,360,1.0,Urban,1
Female,Yes,0,Graduate,No,1712,2315,114,240,0.0,Urban,0
Male,Yes,0,Graduate,Yes,5547,1134,126,360,1.0,Urban,1
Female,Yes,0,Graduate,No,3811,2244,125,180,1.0,Urban,1
Female,No,0,Not Graduate,No,2910,0,251,360,0.0,Urban,0
Male,Yes,3+,Not Graduate,No,2260,1506,162,360,1.0,Semiurban,1
Male,No,2,Graduate,No,11920,948,168,360,0.0,Rural,0
Male,No,0,Not Graduate,No,4371,224,172,360,1.0,Semiurban,1
Female,No,1,Graduate,No,500,836,176,360,0.0,Urban,0
Male,Yes,0,Graduate,No,8734,811,135,360,1.0,Urban,1
Male,No,0,Graduate,No,6527,1442,120,360,1.0,Semiurban,1
Male,Yes,1,Not Graduate,No,3083,0,150,360,1.0,Rural,1
Female,No,0,Graduate,No,2667,1879,209,360,1.0,Urban,1
Male,No,3+,Graduate,No,6683,3139,207,360,1.0,Rural,1
Female,Yes,1,Graduate,No,4382,1837,125,360,0.0,Rural,0
Female,Yes,0,Graduate,No,500,2470,186,360,1.0,Semiurban,1
Male,Yes,1,Graduate,No,9468,2813,128,360,1.0,Urban,1
Male,No,0,Not Graduate,No,3915,2983,142,120,0.0,Rural,0
Female,Yes,0,Graduate,No,8738,3744,111,360,1.0,Semiurban,1
Male,Yes,0,Graduate,No,8196,900,129,180,1.0,Semiurban,1
Female,Yes,0,Graduate,Yes,2497,637,220,360,1.0,Semiurban,1
Male,No,1,Graduate,No,7582,2440,145,120,0.0,Urban,0
Male,No,0,Graduate,Yes,3371,2349,148,360,1.0,Semiurban,1
Female,No,1,Graduate,No,500,2430,53,360,1.0,Semiurban,1
Male,No,0,Graduate,No,3938,3767,121,180,0.0,Semiurban,0
Male,Yes,0,Graduate,No,5994,1513,125,240,1.0,Semiurban,1
Male,Yes,2,Graduate,No,3843,2011,90,360,1.0,Semiurban,1
Male,No,0,Graduate,No,4232,323,141,360,1.0,Urban,1
Male,Yes,0,Graduate,Yes,7858,4062,114,360,0.0,Urban,0
Male,Yes,0,Graduate,No,5266,1096,144,360,1.0,Semiurban,1
Female,Yes,0,Not Graduate,No,2891,1130,147,180,1.0,Urban,1
Male,Yes,0,Graduate,No,6755,1083,82,360,1.0,Urban,1
Male,Yes,1,Graduate,No,5494,726,116,360,1.0,Rural,1
Male,No,0,Graduate,No,500,624,144,360,1.0,Semiurban,1
Female,Yes,0,Graduate,No,6070,871,211,360,1.0,Urban,1
Male,Yes,3+,Not Graduate,No,5979,0,155,360,1.0,Semiurban,1
Female,Yes,0,Graduate,No,5050,557,100,180,1.0,Urban,1
Male,No,2,Graduate,No,7229,3838,163,360,1.0,Urban,1
Male,Yes,0,Graduate,No,3319,2382,242,240,1.0,Urban,1
Male,No,0,Graduate,No,5841,2611,195,360,1.0,Urban,1
Male,No,2,Not Graduate,No,1082,2912,172,360,1.0,Semiurban,1
Male,Yes,0,Graduate,No,6017,3700,183,360,1.0,Semiurban,1
Male,No,1,Graduate,No,9882,0,226,360,1.0,Semiurban,1
Female,No,0,Graduate,Yes,2512,24,204,240,1.0,Urban,1
Male,No,0,Graduate,Yes,3100,535,174,360,1.0,Rural,1
Male,No,0,Not Graduate,No,3224,936,204,360,1.0,Urban,1
Male,Yes,0,Graduate,No,5324,1139,75,360,1.0,Urban,1
Female,Yes,2,Graduate,Yes,2342,963,49,360,1.0,Rural,1
Male,Yes,0,Graduate,No,6053,1763,149,240,1.0,Semiurban,1
Male,Yes,3+,Graduate,No,7117,1542,144,360,1.0,Urban,1
Male,No,3+,Graduate,No,6335,632,107,120,0.0,Urban,0
Female,Yes,0,Graduate,No,578,0,189,360,1.0,Semiurban,1
Male,No,0,Graduate,No,7487,308,28,360,1.0,Rural,1
Male,No,2,Graduate,No,7343,840,107,360,1.0,Semiurban,1
Female,No,3+,Graduate,No,7075,1203,110,240,1.0,Semiurban,1
Female,No,0,Not Graduate,No,5932,144,41,120,1.0,Rural,1
Male,Yes,0,Graduate,No,5550,911,229,360,1.0,Urban,1
Female,Yes,0,Graduate,No,7580,142,58,360,1.0,Semiurban,1
Male,Yes,1,Graduate,No,9808,1349,104,360,1.0,Urban,1
Male,Yes,0,Graduate,No,2617,212,194,360,1.0,Urban,1
Male,Yes,1,Graduate,No,7695,481,178,360,1.0,Semiurban,1
Male,Yes,0,Not Graduate,Yes,4784,0,73,360,1.0,Rural,1
Male,No,0,Graduate,No,4675,1315,180,360,1.0,Urban,1
Female,Yes,0,Graduate,Yes,1158,460,157,360,0.0,Semiurban,0
Male,Yes,0,Graduate,No,4288,2588,279,360,1.0,Semiurban,1
Male,No,0,Graduate,No,2506,1987,164,180,1.0,Urban,1
Male,Yes,0,Graduate,No,3840,1416,131,360,1.0,Urban,1
Female,Yes,0,Graduate,No,2254,543,88,180,1.0,Urban,1
Male,No,0,Graduate,No,3877,1956,95,360,1.0,Urban,1
Male,No,0,Graduate,No,3984,2328,90,360,1.0,Semiurban,1
Male,No,3+,Graduate,No,5241,1671,222,360,1.0,Semiurban,1
Male,Yes,0,Graduate,No,963,3424,141,360,1.0,Semiurban,1
Female,No,0,Graduate,No,1386,2051,173,360,1.0,Urban,1
Female,No,0,Graduate,No,5904,2596,230,360,1.0,Urban,1
Male,Yes,3+,Graduate,No,3006,1660,20,180,1.0,Urban,1
Female,No,0,Graduate,No,7686,2310,216,360,1.0,Urban,1
Male,No,1,Graduate,No,5563,543,143,180,1.0,Urban,1
Female,Yes,1,Graduate,No,6516,949,166,360,1.0,Rural,1
Male,Yes,1,Graduate,No,8526,1919,90,360,1.0,Urban,1
Male,No,0,Graduate,No,4225,1910,94,360,1.0,Semiurban,1
Male,No,1,Graduate,No,3563,2109,169,120,1.0,Semiurban,1
Male,Yes,0,Graduate,No,7179,2820,283,360,1.0,Rural,1
Male,No,0,Graduate,No,6273,0,200,180,1.0,Urban,1
Male,Yes,1,Not Graduate,No,4531,330,215,360,1.0,Semiurban,1
Male,Yes,0,Graduate,No,8478,1775,128,120,1.0,Semiurban,1
Female,Yes,2,Graduate,No,4469,630,103,360,1.0,Urban,1
Male,No,0,Graduate,Yes,5081,5553,93,360,0.0,Semiurban,0
Male,No,2,Graduate,No,5053,2118,110,360,0.0,Semiurban,0
Female,Yes,0,Graduate,No,2663,1406,20,360,0.0,Rural,0
Male,Yes,0,Graduate,Yes,5193,881,96,360,1.0,Urban,1
Male,Yes,0,Graduate,No,8491,923,106,360,1.0,Rural,1
Male,No,3+,Graduate,No,6112,1536,129,360,1.0,Rural,1
Female,No,0,Graduate,No,5077,1634,147,360,0.0,Rural,0
Male,No,0,Graduate,Yes,4595,951,161,360,1.0,Semiurban,1
Male,No,0,Graduate,No,5827,1172,139,360,1.0,Semiurban,1
Female,No,1,Graduate,No,6874,3113,105,360,1.0,Urban,1
Female,Yes,0,Graduate,No,6523,3161,22,60,1.0,Rural,1
Male,Yes,0,Graduate,No,4170,1802,105,180,1.0,Semiurban,1
Male,Yes,0,Graduate,No,5811,0,81,360,1.0,Urban,1
Male,No,0,Graduate,No,6199,2146,167,60,1.0,Urban,1
Female,No,0,Graduate,No,2482,3365,194,360,0.0,Semiurban,0
Male,Yes,0,Graduate,No,5420,3143,196,360,1.0,Rural,1
Male,No,1,Not Graduate,No,500,2381,185,360,1.0,Urban,1
Female,Yes,0,Not Graduate,No,6206,3206,131,180,1.0,Urban,1
Male,Yes,0,Graduate,No,6650,1564,108,360,1.0,Rural,1
Male,No,0,Graduate,No,6868,2253,95,240,1.0,Rural,1
Male,No,3+,Graduate,No,4012,683,49,180,1.0,Urban,1
Male,No,3+,Graduate,No,5772,1850,199,360,1.0,Rural,1
Male,Yes,2,Graduate,No,8559,3095,129,360,1.0,Urban,1
Male,Yes,0,Graduate,Yes,8534,792,65,360,1.0,Urban,1
Male,No,0,Not Graduate,No,4927,466,90,360,1.0,Rural,1
Male,Yes,0,Graduate,No,5348,1616,87,360,1.0,Urban,1
Female,Yes,0,Graduate,No,7777,1228,142,360,1.0,Semiurban,1
Male,No,0,Graduate,No,1247,2278,204,360,1.0,Urban,1
Female,Yes,1,Not Graduate,No,4192,956,119,360,1.0,Semiurban,1
Male,No,2,Graduate,No,8338,3562,20,360,1.0,Urban,1
Female,No,2,Graduate,No,7438,0,128,360,1.0,Urban,1
Female,Yes,0,Graduate,No,5923,3004,130,360,1.0,Semiurban,1
Male,Yes,1,Not Graduate,No,1235,582,126,360,1.0,Rural,1
Female,No,0,Graduate,No,4875,0,102,360,1.0,Semiurban,1
Female,No,0,Not Graduate,No,3525,1785,153,180,1.0,Rural,1
Male,No,1,Graduate,No,5827,1194,143,360,1.0,Rural,1
Male,No,0,Graduate,No,2976,168,138,360,1.0,Semiurban,1
Male,No,0,Graduate,No,2435,0,164,180,1.0,Rural,1
Female,No,0,Graduate,No,500,1489,114,360,0.0,Rural,0
Female,Yes,1,Graduate,No,8054,2671,110,240,1.0,Semiurban,1
Female,Yes,1,Not Graduate,No,4000,2201,222,360,1.0,Semiurban,1
Male,Yes,0,Graduate,Yes,5392,1568,173,240,0.0,Urban,0
Female,Yes,2,Graduate,Yes,4994,2074,189,180,1.0,Rural,1
Male,Yes,0,Graduate,No,2331,1467,213,360,1.0,Urban,1
Male,Yes,0,Graduate,No,1852,0,171,360,0.0,Urban,0
Male,No,1,Graduate,No,2486,0,195,180,0.0,Rural,0
Male,Yes,1,Graduate,No,3192,1256,45,240,1.0,Semiurban,1
Male,Yes,3+,Graduate,No,5916,1307,152,240,1.0,Rural,1
Male,Yes,0,Graduate,Yes,3010,2521,129,360,1.0,Semiurban,1
Male,Yes,1,Not Graduate,No,9366,2408,240,240,1.0,Urban,1
Male,Yes,1,Graduate,Yes,7567,2226,195,360,1.0,Rural,1
Male,Yes,2,Not Graduate,No,7020,1163,102,360,1.0,Semiurban,1
Male,Yes,0,Graduate,No,4700,0,162,360,0.0,Urban,0
Male,No,1,Graduate,Yes,8785,1994,150,360,1.0,Urban,1
Male,No,0,Graduate,No,4454,2130,167,360,1.0,Rural,1
Male,No,0,Graduate,No,4921,0,78,360,1.0,Semiurban,1
Male,No,0,Not Graduate,No,5424,498,161,360,1.0,Rural,1
Male,Yes,0,Graduate,No,6754,670,126,360,1.0,Rural,1
Male,No,0,Graduate,No,6592,1642,156,180,1.0,Semiurban,1
Male,No,2,Not Graduate,No,3812,535,96,360,1.0,Urban,1
Male,Yes,0,Graduate,No,3667,1454,104,360,1.0,Semiurban,1
Female,No,1,Graduate,No,6599,1247,210,360,1.0,Urban,1
Male,Yes,0,Graduate,No,6788,1309,76,360,1.0,Urban,1
Male,No,0,Not Graduate,No,4016,640,81,360,1.0,Semiurban,1
Male,No,0,Graduate,No,1032,733,136,360,1.0,Semiurban,1
Male,Yes,0,Graduate,No,4481,203,93,360,1.0,Semiurban,1
Male,No,0,Graduate,No,6558,1956,86,60,1.0,Semiurban,1
Male,No,0,Not Graduate,No,9513,2185,146,360,1.0,Urban,1
Male,No,0,Graduate,Yes,2005,575,49,360,0.0,Urban,0
Male,Yes,0,Graduate,No,3933,3324,79,360,1.0,Urban,1
Male,No,0,Graduate,No,4026,1122,263,360,1.0,Semiurban,1
Female,Yes,0,Not Graduate,No,8389,3336,167,360,1.0,Semiurban,1
Female,Yes,0,Not Graduate,No,4912,729,95,360,1.0,Semiurban,1
Female,Yes,2,Not Graduate,No,2731,0,165,360,1.0,Urban,1
Female,No,2,Graduate,Yes,6396,1982,174,360,1.0,Rural,1
Male,No,1,Graduate,No,3988,1798,199,360,1.0,Rural,1
Male,No,0,Graduate,No,1939,1541,132,360,1.0,Semiurban,1
Male,No,1,Not Graduate,No,2768,729,198,240,1.0,Rural,1
Male,Yes,2,Graduate,No,9335,1458,20,360,1.0,Semiurban,1
Female,Yes,1,Graduate,No,5960,886,76,360,1.0,Urban,1
Male,Yes,0,Graduate,No,5269,1137,149,360,1.0,Urban,1
Female,Yes,1,Graduate,No,4375,2509,159,60,1.0,Urban,1
Male,Yes,2,Graduate,No,5730,1721,85,240,1.0,Urban,1
Female,Yes,0,Graduate,No,5700,2231,155,360,1.0,Urban,1
Male,Yes,1,Graduate,No,5730,1221,102,180,1.0,Urban,1
Male,Yes,0,Graduate,No,5287,1089,123,360,1.0,Urban,1
Male,Yes,0,Graduate,Yes,7171,115,201,60,1.0,Rural,1
Male,Yes,0,Graduate,No,5057,1055,194,360,1.0,Semiurban,1
Male,No,1,Graduate,No,2555,0,80,360,0.0,Semiurban,0
Male,No,0,Graduate,Yes,3468,791,76,360,1.0,Urban,1
Female,No,0,Graduate,No,500,1401,115,360,1.0,Urban,1
Male,Yes,0,Graduate,No,10067,2176,138,360,1.0,Urban,1
Male,Yes,0,Graduate,Yes,7156,1177,100,360,1.0,Semiurban,1
Male,No,0,Graduate,No,2924,1917,202,360,1.0,Rural,1
Female,Yes,1,Graduate,No,4295,0,160,360,0.0,Urban,0
